date,open,high,low,close,volume
2021-09-12 08:00:00+00:00,45364.48,46186.35,45314.55,46132.14,24861.48
2021-09-12 09:00:00+00:00,46132.15,46242.78,45860.0,45877.67,9573.25
2021-09-12 10:00:00+00:00,45877.67,45994.93,45760.56,45950.0,7562.299
2021-09-12 11:00:00+00:00,45950.0,46097.0,45870.0,46095.98,5647.722
2021-09-12 12:00:00+00:00,46095.98,46171.67,45954.21,46001.18,6990.817
2021-09-12 13:00:00+00:00,46001.19,46276.91,45743.11,45937.51,12579.206
2021-09-12 14:00:00+00:00,45937.51,46039.64,45862.44,45881.23,6136.589
2021-09-12 15:00:00+00:00,45881.22,45980.0,45755.0,45906.4,6103.524
2021-09-12 16:00:00+00:00,45906.39,46149.65,45850.56,45896.2,7162.956
2021-09-12 17:00:00+00:00,45895.07,45991.69,45852.41,45955.67,3013.427
2021-09-12 18:00:00+00:00,45955.67,46011.96,45830.63,45916.55,4217.129
2021-09-12 19:00:00+00:00,45916.56,45988.0,45777.88,45925.47,3185.224
2021-09-12 20:00:00+00:00,45925.48,46239.0,45020.07,45115.83,24427.864
2021-09-12 21:00:00+00:00,45115.82,45300.0,44901.53,45294.63,14575.347
2021-09-12 22:00:00+00:00,45294.63,45790.52,45270.0,45790.52,11217.972
2021-09-12 23:00:00+00:00,45790.52,46512.2,45790.52,46046.73,18603.247
2021-09-13 00:00:00+00:00,46048.02,46319.82,45950.0,46062.41,8181.381
2021-09-13 01:00:00+00:00,46062.41,46118.34,45108.49,45190.99,18705.735
2021-09-13 02:00:00+00:00,45190.99,45287.6,44810.1,44981.76,17720.908
2021-09-13 03:00:00+00:00,44983.87,45145.98,44558.0,44626.0,14640.089
2021-09-13 04:00:00+00:00,44630.29,44792.33,44502.69,44739.51,15011.468
2021-09-13 05:00:00+00:00,44738.67,45000.0,44335.0,44776.0,19416.539
2021-09-13 06:00:00+00:00,44776.0,44933.0,44620.01,44832.84,9538.727
2021-09-13 07:00:00+00:00,44832.84,44900.0,44200.0,44492.14,25148.876
2021-09-13 08:00:00+00:00,44488.48,44580.0,44183.0,44413.36,16908.954
2021-09-13 09:00:00+00:00,44413.36,44668.21,44370.77,44527.02,9904.951
2021-09-13 10:00:00+00:00,44527.03,44787.42,44479.69,44696.47,7623.852
2021-09-13 11:00:00+00:00,44696.46,44930.0,44180.0,44864.14,22738.454
2021-09-13 12:00:00+00:00,44864.14,45037.33,44578.08,44637.31,12679.974
2021-09-13 13:00:00+00:00,44635.19,46933.89,44576.5,46169.0,63818.973
2021-09-13 14:00:00+00:00,46169.0,46277.63,43323.93,43949.99,102494.666
2021-09-13 15:00:00+00:00,43949.99,44549.39,43867.57,44361.98,19489.39
2021-09-13 16:00:00+00:00,44361.75,44459.13,44170.0,44440.77,10080.338
2021-09-13 17:00:00+00:00,44440.76,44576.72,44315.0,44484.44,7662.603
2021-09-13 18:00:00+00:00,44484.43,44732.04,44353.58,44725.01,7938.037
2021-09-13 19:00:00+00:00,44726.6,44840.43,44632.67,44763.15,6295.071
2021-09-13 20:00:00+00:00,44763.15,45270.0,44763.15,45200.01,8931.348
2021-09-13 21:00:00+00:00,45200.01,45547.0,44931.71,45125.69,12886.696
2021-09-13 22:00:00+00:00,45125.69,45247.02,44960.01,45091.73,5250.682
2021-09-13 23:00:00+00:00,45091.73,45157.42,44825.0,44975.96,5874.356
2021-09-14 00:00:00+00:00,44975.96,45333.72,44692.9,45202.91,15847.348
2021-09-14 01:00:00+00:00,45202.91,45382.16,45119.06,45161.59,5909.552
2021-09-14 02:00:00+00:00,45161.59,45222.18,45002.37,45054.22,4957.454
2021-09-14 03:00:00+00:00,45054.21,45299.0,45036.37,45204.07,4327.449
2021-09-14 04:00:00+00:00,45204.06,45340.0,45076.5,45098.82,5519.786
2021-09-14 05:00:00+00:00,45098.82,45272.59,45062.36,45245.12,3873.312
2021-09-14 06:00:00+00:00,45245.13,45735.51,45153.34,45621.63,16115.157
2021-09-14 07:00:00+00:00,45621.62,45915.59,45620.0,45731.1,14497.861
2021-09-14 08:00:00+00:00,45729.41,46057.26,45687.88,45970.0,12142.877
2021-09-14 09:00:00+00:00,45969.99,46200.0,45754.5,45853.87,14494.688
2021-09-14 10:00:00+00:00,45853.88,46085.0,45812.0,46036.14,6797.182
2021-09-14 11:00:00+00:00,46036.13,46157.18,45865.72,45986.45,6843.614
2021-09-14 12:00:00+00:00,45986.45,46647.0,45771.11,46533.32,32785.096
2021-09-14 13:00:00+00:00,46533.32,46768.6,46336.0,46424.97,22040.796
2021-09-14 14:00:00+00:00,46424.96,46570.0,46165.0,46566.98,15422.318
2021-09-14 15:00:00+00:00,46566.99,46950.0,46547.98,46747.45,22853.026
2021-09-14 16:00:00+00:00,46747.45,46890.68,46520.0,46602.28,9657.077
2021-09-14 17:00:00+00:00,46602.27,46799.1,46455.09,46731.0,7171.641
2021-09-14 18:00:00+00:00,46731.0,46731.0,46330.0,46515.77,10786.569
2021-09-14 19:00:00+00:00,46515.76,46636.85,46421.86,46467.4,5007.821
2021-09-14 20:00:00+00:00,46467.4,46950.0,46444.55,46792.85,9002.372
2021-09-14 21:00:00+00:00,46792.85,46837.0,46380.0,46624.01,7481.936
2021-09-14 22:00:00+00:00,46624.01,47272.98,46575.04,47164.9,16049.414
2021-09-14 23:00:00+00:00,47164.91,47247.87,46871.23,47087.18,8341.375
2021-09-15 00:00:00+00:00,47087.18,47368.4,46924.1,47132.3,13132.562
2021-09-15 01:00:00+00:00,47132.3,47478.76,46964.01,47043.01,11220.811
2021-09-15 02:00:00+00:00,47043.0,47195.72,46960.68,47161.01,5001.596
2021-09-15 03:00:00+00:00,47161.0,47200.0,46940.84,47067.69,6619.148
2021-09-15 04:00:00+00:00,47067.69,47120.0,46819.04,46867.82,7114.642
2021-09-15 05:00:00+00:00,46867.81,47114.02,46800.01,46900.0,6547.637
2021-09-15 06:00:00+00:00,46900.0,47020.0,46675.0,46917.81,9866.297
2021-09-15 07:00:00+00:00,46917.81,47198.0,46865.21,47166.3,6055.219
2021-09-15 08:00:00+00:00,47166.29,47312.0,47010.78,47055.16,9830.226
2021-09-15 09:00:00+00:00,47055.17,47282.4,47042.52,47128.7,7280.658
2021-09-15 10:00:00+00:00,47125.53,47717.65,47125.49,47586.93,21606.112
2021-09-15 11:00:00+00:00,47586.94,47636.0,47323.69,47538.1,11650.639
2021-09-15 12:00:00+00:00,47538.1,47638.0,47300.0,47395.78,9304.037
2021-09-15 13:00:00+00:00,47397.68,47843.88,47327.42,47712.19,16114.277
2021-09-15 14:00:00+00:00,47711.3,47883.04,47601.0,47839.99,12816.545
2021-09-15 15:00:00+00:00,47840.0,48267.99,47768.58,48255.86,27996.755
2021-09-15 16:00:00+00:00,48255.86,48400.0,48022.32,48043.8,15524.438
2021-09-15 17:00:00+00:00,48044.33,48246.85,47949.88,47981.04,8183.238
2021-09-15 18:00:00+00:00,47981.05,48054.91,47831.57,48010.31,9622.709
2021-09-15 19:00:00+00:00,48010.3,48137.32,47924.01,48054.58,4235.54
2021-09-15 20:00:00+00:00,48054.58,48150.0,47900.0,47909.98,4631.533
2021-09-15 21:00:00+00:00,47909.98,48231.5,47903.19,48141.01,4848.705
2021-09-15 22:00:00+00:00,48141.02,48283.77,47969.09,48260.0,4709.127
2021-09-15 23:00:00+00:00,48260.0,48440.93,48003.0,48106.12,10313.919
2021-09-16 00:00:00+00:00,48106.13,48173.55,47842.75,47891.88,8839.092
2021-09-16 01:00:00+00:00,47891.88,48068.67,47846.8,47968.61,4240.339
2021-09-16 02:00:00+00:00,47968.61,48092.72,47713.55,47915.69,7700.628
2021-09-16 03:00:00+00:00,47915.69,47938.57,47330.0,47614.56,18946.491
2021-09-16 04:00:00+00:00,47614.56,48480.0,47574.77,48271.79,22696.462
2021-09-16 05:00:00+00:00,48271.79,48358.94,48155.0,48245.41,6508.091
2021-09-16 06:00:00+00:00,48245.41,48428.45,48234.55,48337.33,5671.707
2021-09-16 07:00:00+00:00,48337.34,48488.0,48306.52,48320.0,5247.438
2021-09-16 08:00:00+00:00,48319.99,48327.46,48031.49,48071.28,10811.065
2021-09-16 09:00:00+00:00,48071.29,48265.0,47839.0,47901.89,10126.871
2021-09-16 10:00:00+00:00,47901.89,48049.45,47630.0,47819.02,13186.068
2021-09-16 11:00:00+00:00,47819.51,48034.46,47733.0,47890.03,6588.48
2021-09-16 12:00:00+00:00,47890.03,48162.9,47739.43,48030.0,10747.573
2021-09-16 13:00:00+00:00,48030.01,48088.59,47450.0,47458.23,17164.465
2021-09-16 14:00:00+00:00,47458.23,47723.35,47206.09,47582.48,22010.291
2021-09-16 15:00:00+00:00,47582.01,48236.19,47430.0,48012.96,19350.139
2021-09-16 16:00:00+00:00,48012.96,48160.0,47914.02,47959.13,7200.938
2021-09-16 17:00:00+00:00,47959.12,48035.0,47372.61,47402.91,12090.84
2021-09-16 18:00:00+00:00,47402.91,47662.0,47265.1,47660.34,11790.409
2021-09-16 19:00:00+00:00,47660.34,47738.0,47418.01,47439.15,6169.961
2021-09-16 20:00:00+00:00,47441.38,47540.3,47038.21,47152.52,12419.38
2021-09-16 21:00:00+00:00,47150.45,47697.76,47101.07,47676.98,9023.602
2021-09-16 22:00:00+00:00,47675.08,47788.86,47532.31,47643.48,4989.441
2021-09-16 23:00:00+00:00,47643.47,47953.51,47583.43,47745.55,6524.956
2021-09-17 00:00:00+00:00,47745.55,47883.58,47502.02,47507.91,7024.892
2021-09-17 01:00:00+00:00,47507.92,48100.0,47455.59,48029.99,11394.849
2021-09-17 02:00:00+00:00,48029.99,48082.5,47735.01,47756.57,4994.931
2021-09-17 03:00:00+00:00,47756.58,48070.03,47727.01,47899.18,6106.939
2021-09-17 04:00:00+00:00,47899.19,48129.63,47739.43,48064.1,7264.511
2021-09-17 05:00:00+00:00,48064.1,48150.0,47938.4,48044.67,5586.884
2021-09-17 06:00:00+00:00,48044.66,48100.0,47820.0,48059.14,6561.362
2021-09-17 07:00:00+00:00,48056.09,48133.42,47657.72,47726.77,9602.082
2021-09-17 08:00:00+00:00,47726.77,47988.0,47656.0,47913.98,7808.803
2021-09-17 09:00:00+00:00,47913.99,47985.09,47701.01,47723.46,6229.788
2021-09-17 10:00:00+00:00,47723.46,47782.34,47325.43,47462.69,15208.833
2021-09-17 11:00:00+00:00,47462.7,47748.0,47300.0,47416.58,12309.844
2021-09-17 12:00:00+00:00,47416.57,47539.0,47233.0,47474.18,10544.723
2021-09-17 13:00:00+00:00,47474.17,47474.18,47123.96,47256.0,12497.833
2021-09-17 14:00:00+00:00,47256.0,47568.0,47230.64,47489.91,9035.564
2021-09-17 15:00:00+00:00,47489.91,47650.0,47420.25,47531.0,6778.742
2021-09-17 16:00:00+00:00,47530.99,47740.0,47367.95,47619.99,8891.447
2021-09-17 17:00:00+00:00,47620.0,47668.21,47213.0,47265.58,7802.745
2021-09-17 18:00:00+00:00,47265.6,47342.92,46750.0,47192.98,25816.831
2021-09-17 19:00:00+00:00,47192.98,47550.0,47080.0,47498.99,8304.41
2021-09-17 20:00:00+00:00,47499.0,47590.09,46968.0,46977.25,9482.11
2021-09-17 21:00:00+00:00,46977.25,47284.61,46801.0,47271.05,10717.745
2021-09-17 22:00:00+00:00,47271.04,47443.77,46915.0,46972.98,9281.028
2021-09-17 23:00:00+00:00,46972.97,47323.51,46907.65,47303.11,6946.444
2021-09-18 00:00:00+00:00,47303.11,47396.99,47044.32,47391.89,7402.008
2021-09-18 01:00:00+00:00,47391.89,47698.65,47331.92,47590.25,9695.81
2021-09-18 02:00:00+00:00,47590.26,47692.79,47521.26,47644.99,4335.422
2021-09-18 03:00:00+00:00,47645.0,47998.95,47645.0,47917.73,10211.527
2021-09-18 04:00:00+00:00,47918.43,48340.0,47907.85,48322.61,15524.45
2021-09-18 05:00:00+00:00,48322.62,48792.0,48269.9,48665.76,19115.74
2021-09-18 06:00:00+00:00,48665.77,48757.41,48482.76,48593.43,12390.194
2021-09-18 07:00:00+00:00,48593.43,48733.98,48510.0,48621.6,6945.082
2021-09-18 08:00:00+00:00,48621.6,48768.63,48572.0,48661.69,6659.079
2021-09-18 09:00:00+00:00,48661.68,48850.0,48501.81,48618.84,9521.408
2021-09-18 10:00:00+00:00,48618.85,48700.36,48550.51,48594.04,3857.513
2021-09-18 11:00:00+00:00,48594.04,48659.89,48321.0,48383.15,8200.961
2021-09-18 12:00:00+00:00,48384.34,48686.29,48256.0,48379.37,15422.137
2021-09-18 13:00:00+00:00,48379.38,48544.0,48326.0,48458.54,6281.403
2021-09-18 14:00:00+00:00,48458.54,48528.9,48379.13,48476.26,6357.619
2021-09-18 15:00:00+00:00,48476.26,48557.36,48257.0,48420.21,6937.624
2021-09-18 16:00:00+00:00,48420.22,48521.65,48168.0,48212.15,9052.659
2021-09-18 17:00:00+00:00,48212.16,48390.0,48108.02,48344.99,7655.367
2021-09-18 18:00:00+00:00,48344.99,48432.42,48229.65,48298.42,4372.299
2021-09-18 19:00:00+00:00,48297.83,48303.28,48057.0,48272.23,5580.909
2021-09-18 20:00:00+00:00,48272.24,48278.03,47813.66,47970.69,13179.94
2021-09-18 21:00:00+00:00,47970.59,48120.0,47862.09,47885.0,4443.438
2021-09-18 22:00:00+00:00,47885.0,48083.91,47843.33,48051.63,4858.482
2021-09-18 23:00:00+00:00,48051.63,48374.26,47960.0,48285.15,9899.342
2021-09-19 00:00:00+00:00,48284.61,48364.64,47911.88,47940.54,7828.19
2021-09-19 01:00:00+00:00,47940.54,47940.54,47590.33,47869.39,11291.256
2021-09-19 02:00:00+00:00,47868.78,48021.02,47756.22,48008.17,5771.441
2021-09-19 03:00:00+00:00,48008.18,48050.0,47779.17,47850.55,4028.312
2021-09-19 04:00:00+00:00,47850.54,48035.97,47770.42,47855.99,4775.719
2021-09-19 05:00:00+00:00,47855.99,48030.16,47772.5,48008.67,3953.498
2021-09-19 06:00:00+00:00,48008.67,48150.0,47881.85,48124.95,7260.622
2021-09-19 07:00:00+00:00,48124.95,48229.2,47931.0,48156.25,6663.32
2021-09-19 08:00:00+00:00,48159.2,48308.37,48130.38,48250.04,6153.993
2021-09-19 09:00:00+00:00,48250.04,48343.56,48072.01,48120.0,5440.899
2021-09-19 10:00:00+00:00,48120.01,48181.2,48062.0,48077.69,4261.595
2021-09-19 11:00:00+00:00,48077.69,48092.0,47186.03,47344.16,25825.796
2021-09-19 12:00:00+00:00,47344.16,47449.46,47050.0,47281.6,21013.387
2021-09-19 13:00:00+00:00,47281.6,47384.17,47200.22,47328.0,8107.74
2021-09-19 14:00:00+00:00,47328.71,47705.0,47270.0,47571.66,13261.14
2021-09-19 15:00:00+00:00,47571.66,47770.0,47525.0,47656.61,7556.558
2021-09-19 16:00:00+00:00,47656.62,47744.53,47505.0,47555.74,8108.489
2021-09-19 17:00:00+00:00,47555.74,47673.73,47302.63,47384.0,7926.997
2021-09-19 18:00:00+00:00,47383.99,47800.0,47302.99,47662.42,8729.593
2021-09-19 19:00:00+00:00,47662.42,47750.0,47350.0,47389.98,5532.998
2021-09-19 20:00:00+00:00,47389.99,47610.0,47262.01,47593.15,5504.156
2021-09-19 21:00:00+00:00,47593.14,47675.0,47355.0,47464.22,5010.052
2021-09-19 22:00:00+00:00,47464.22,47619.8,46840.0,47052.45,20989.578
2021-09-19 23:00:00+00:00,47052.5,47378.95,46982.0,47256.91,7636.604
2021-09-20 00:00:00+00:00,47256.92,47345.0,46786.0,46998.36,14204.266
2021-09-20 01:00:00+00:00,46998.36,47294.0,46920.6,47223.51,5860.003
2021-09-20 02:00:00+00:00,47223.51,47265.03,45803.01,45954.95,38281.967
2021-09-20 03:00:00+00:00,45952.0,46080.0,45111.0,45552.92,32834.154
2021-09-20 04:00:00+00:00,45552.92,45782.55,45345.4,45655.6,12467.498
2021-09-20 05:00:00+00:00,45655.6,45845.0,45600.0,45729.33,6639.237
2021-09-20 06:00:00+00:00,45729.79,45799.0,45450.01,45641.49,7744.468
2021-09-20 07:00:00+00:00,45641.5,45797.58,44377.55,44825.72,33361.522
2021-09-20 08:00:00+00:00,44825.73,45159.39,44680.0,45055.51,14951.761
2021-09-20 09:00:00+00:00,45055.5,45199.0,44764.81,44864.29,11458.751
2021-09-20 10:00:00+00:00,44864.28,45300.0,44234.29,44594.14,39627.467
2021-09-20 11:00:00+00:00,44594.14,44637.66,43200.0,43731.44,70419.796
2021-09-20 12:00:00+00:00,43730.01,44050.55,42467.86,43535.0,82924.458
2021-09-20 13:00:00+00:00,43535.0,44148.84,43143.0,44037.11,39272.013
2021-09-20 14:00:00+00:00,44037.12,44122.23,43701.0,43798.2,21094.602
2021-09-20 15:00:00+00:00,43798.0,44024.16,43400.0,43836.9,24160.241
2021-09-20 16:00:00+00:00,43836.9,44108.83,43573.41,43841.6,16767.658
2021-09-20 17:00:00+00:00,43842.2,44260.0,43729.51,44040.82,11241.355
2021-09-20 18:00:00+00:00,44040.82,44117.6,43222.0,43416.21,19742.178
2021-09-20 19:00:00+00:00,43416.21,43966.09,42910.0,43852.02,30973.414
2021-09-20 20:00:00+00:00,43852.01,43971.35,43210.65,43547.88,12856.054
2021-09-20 21:00:00+00:00,43548.03,43925.0,43438.52,43536.47,8983.26
2021-09-20 22:00:00+00:00,43536.46,43940.13,43037.03,43347.99,12888.14
2021-09-20 23:00:00+00:00,43347.98,43637.33,42561.62,43026.6,32010.366
2021-09-21 00:00:00+00:00,43026.61,43058.0,40129.23,41673.94,105811.463
2021-09-21 01:00:00+00:00,41673.93,42832.89,41541.8,42737.99,29952.978
2021-09-21 02:00:00+00:00,42740.25,43103.74,42500.17,42874.08,18344.927
2021-09-21 03:00:00+00:00,42874.08,42950.0,42566.29,42668.97,11020.83
2021-09-21 04:00:00+00:00,42668.98,42874.53,42284.49,42417.02,14661.077
2021-09-21 05:00:00+00:00,42417.02,42740.0,42154.36,42549.97,12752.27
2021-09-21 06:00:00+00:00,42549.97,43056.87,42539.27,42873.19,14201.705
2021-09-21 07:00:00+00:00,42873.19,43330.0,42717.27,43282.03,15019.34
2021-09-21 08:00:00+00:00,43281.63,43460.0,43026.16,43245.64,14026.702
2021-09-21 09:00:00+00:00,43245.64,43410.65,43055.4,43136.3,10028.405
2021-09-21 10:00:00+00:00,43136.3,43629.6,43050.0,43420.65,13989.731
2021-09-21 11:00:00+00:00,43420.66,43554.93,43213.43,43269.19,10085.823
2021-09-21 12:00:00+00:00,43269.19,43535.55,43053.74,43109.73,17460.461
2021-09-21 13:00:00+00:00,43109.73,43322.7,42822.01,43122.12,18778.61
2021-09-21 14:00:00+00:00,43122.12,43162.77,42151.0,42419.5,33306.023
2021-09-21 15:00:00+00:00,42419.5,43337.77,42305.15,43066.21,24611.311
2021-09-21 16:00:00+00:00,43065.58,43272.81,42355.0,42450.8,24154.144
2021-09-21 17:00:00+00:00,42450.8,42600.0,41480.11,41687.77,41599.742
2021-09-21 18:00:00+00:00,41687.77,42819.31,41616.8,42200.01,43712.447
2021-09-21 19:00:00+00:00,42200.01,42484.21,41716.07,41999.99,21149.074
2021-09-21 20:00:00+00:00,41999.99,42325.0,40733.6,40964.71,45337.129
2021-09-21 21:00:00+00:00,40964.7,41948.0,39503.58,41366.68,82118.75
2021-09-21 22:00:00+00:00,41366.7,41641.0,40466.0,40519.37,28366.339
2021-09-21 23:00:00+00:00,40519.38,41060.0,40211.49,40726.1,32752.721
2021-09-22 00:00:00+00:00,40727.83,41477.96,40551.49,41008.7,30153.162
2021-09-22 01:00:00+00:00,41008.69,42349.0,40803.23,42180.0,35368.109
2021-09-22 02:00:00+00:00,42180.0,42269.74,41883.51,42005.0,12600.774
2021-09-22 03:00:00+00:00,42004.39,42400.0,41983.31,42045.65,11107.666
2021-09-22 04:00:00+00:00,42045.66,42204.31,41808.19,41891.43,10581.932
2021-09-22 05:00:00+00:00,41891.43,42222.0,41832.82,42014.83,8943.857
2021-09-22 06:00:00+00:00,42013.84,42352.69,41860.24,42305.99,11976.88
2021-09-22 07:00:00+00:00,42305.36,42730.24,42120.0,42522.33,15458.385
2021-09-22 08:00:00+00:00,42522.33,42595.66,42231.3,42279.62,10462.754
2021-09-22 09:00:00+00:00,42279.62,42439.77,42135.55,42379.94,9334.873
2021-09-22 10:00:00+00:00,42379.94,42492.99,41925.93,42149.96,12291.576
2021-09-22 11:00:00+00:00,42149.96,42198.88,41838.04,41919.42,12421.172
2021-09-22 12:00:00+00:00,41919.43,42222.22,41868.86,42163.98,9948.768
2021-09-22 13:00:00+00:00,42163.98,42663.73,42044.0,42352.21,22162.589
2021-09-22 14:00:00+00:00,42352.22,42578.67,42252.67,42298.58,16389.976
2021-09-22 15:00:00+00:00,42298.57,43290.0,42298.57,43198.05,31365.851
2021-09-22 16:00:00+00:00,43198.06,43444.0,43054.96,43312.26,19049.51
2021-09-22 17:00:00+00:00,43312.89,43388.17,42902.07,43119.39,15667.28
2021-09-22 18:00:00+00:00,43113.16,43989.98,42905.0,43118.51,52719.466
2021-09-22 19:00:00+00:00,43118.51,43540.0,42823.53,43375.74,18087.62
2021-09-22 20:00:00+00:00,43373.59,43519.82,43151.0,43397.36,7429.262
2021-09-22 21:00:00+00:00,43397.36,43647.14,43001.0,43227.7,10851.778
2021-09-22 22:00:00+00:00,43227.69,43550.0,43158.93,43482.95,9989.967
2021-09-22 23:00:00+00:00,43482.96,43662.95,43432.44,43520.0,6486.545
2021-09-23 00:00:00+00:00,43520.0,43868.0,43100.0,43179.34,15521.844
2021-09-23 01:00:00+00:00,43179.66,43681.05,43056.0,43613.77,10523.667
2021-09-23 02:00:00+00:00,43613.76,43795.77,43464.67,43686.0,8298.097
2021-09-23 03:00:00+00:00,43683.24,44177.0,43606.0,44053.95,16335.821
2021-09-23 04:00:00+00:00,44053.95,44287.99,43993.79,44018.95,10314.882
2021-09-23 05:00:00+00:00,44018.94,44118.96,43692.95,43875.02,10329.606
2021-09-23 06:00:00+00:00,43875.03,44413.45,43682.01,44279.08,12267.468
2021-09-23 07:00:00+00:00,44279.08,44317.31,43940.0,44211.73,11965.193
2021-09-23 08:00:00+00:00,44211.25,44278.0,43801.01,43846.63,12856.391
2021-09-23 09:00:00+00:00,43845.07,44195.23,43769.79,43965.39,12270.467
2021-09-23 10:00:00+00:00,43965.39,44140.61,43427.8,43755.94,19649.766
2021-09-23 11:00:00+00:00,43755.94,43799.29,43351.0,43633.6,13216.605
2021-09-23 12:00:00+00:00,43633.6,43913.53,43373.05,43492.87,17772.107
2021-09-23 13:00:00+00:00,43492.87,44161.72,43401.0,43995.63,18899.168
2021-09-23 14:00:00+00:00,43995.64,44250.0,43912.28,44123.58,12977.452
2021-09-23 15:00:00+00:00,44121.98,44184.5,43655.19,43740.46,13096.981
2021-09-23 16:00:00+00:00,43740.48,43883.3,43580.0,43780.0,9064.952
2021-09-23 17:00:00+00:00,43780.0,44928.8,43780.0,44801.59,39572.246
2021-09-23 18:00:00+00:00,44801.59,44898.26,44425.41,44711.8,20687.169
2021-09-23 19:00:00+00:00,44711.8,44821.46,44522.0,44743.97,8190.066
2021-09-23 20:00:00+00:00,44743.97,44796.55,44436.9,44661.16,8514.132
2021-09-23 21:00:00+00:00,44661.13,44721.87,44525.36,44649.41,4928.397
2021-09-23 22:00:00+00:00,44649.41,44976.48,44322.4,44753.53,13818.122
2021-09-23 23:00:00+00:00,44751.91,44854.99,44557.23,44828.29,9182.926
2021-09-24 00:00:00+00:00,44828.29,44959.61,44582.01,44631.38,10528.119
2021-09-24 01:00:00+00:00,44631.38,44764.21,44358.3,44446.3,8358.535
2021-09-24 02:00:00+00:00,44446.3,44543.75,44264.16,44433.29,8944.245
2021-09-24 03:00:00+00:00,44433.29,44550.6,44200.0,44270.3,7731.424
2021-09-24 04:00:00+00:00,44270.31,44375.49,44020.03,44255.0,10147.747
2021-09-24 05:00:00+00:00,44256.55,44270.0,43873.11,44196.79,11946.771
2021-09-24 06:00:00+00:00,44196.8,44400.0,44085.31,44091.78,10065.381
2021-09-24 07:00:00+00:00,44091.78,45134.33,44083.0,44785.01,31926.696
2021-09-24 08:00:00+00:00,44785.01,45050.0,44380.0,44500.0,18494.095
2021-09-24 09:00:00+00:00,44500.0,44514.39,42331.39,42357.05,95662.931
2021-09-24 10:00:00+00:00,42357.04,42699.17,41928.21,42155.88,50877.032
2021-09-24 11:00:00+00:00,42155.89,42300.0,40650.0,41510.06,85272.035
2021-09-24 12:00:00+00:00,41510.06,41619.56,40938.82,41155.46,37019.59
2021-09-24 13:00:00+00:00,41161.79,41970.0,40818.19,41800.0,52688.653
2021-09-24 14:00:00+00:00,41800.0,42640.64,41721.83,42417.12,44848.252
2021-09-24 15:00:00+00:00,42417.13,42450.0,41588.0,41927.65,26077.318
2021-09-24 16:00:00+00:00,41927.63,42349.19,41829.06,42173.77,17895.273
2021-09-24 17:00:00+00:00,42174.77,42174.78,41722.8,41977.67,13730.98
2021-09-24 18:00:00+00:00,41980.57,42298.82,41909.41,42128.69,10243.019
2021-09-24 19:00:00+00:00,42128.69,42500.0,42111.38,42337.69,9886.209
2021-09-24 20:00:00+00:00,42337.68,42972.0,42271.87,42918.11,15265.791
2021-09-24 21:00:00+00:00,42918.11,43196.82,42815.32,42896.89,12454.684
2021-09-24 22:00:00+00:00,42896.9,43080.0,42736.88,42985.93,8654.918
2021-09-24 23:00:00+00:00,42985.93,43020.26,42500.0,42798.49,9875.822
2021-09-25 00:00:00+00:00,42798.49,42938.0,42529.09,42711.11,11001.446
2021-09-25 01:00:00+00:00,42710.96,42766.42,42010.76,42379.81,15554.78
2021-09-25 02:00:00+00:00,42375.84,42720.0,42258.38,42326.25,9671.554
2021-09-25 03:00:00+00:00,42326.24,42751.61,42316.55,42588.72,8136.568
2021-09-25 04:00:00+00:00,42588.73,42849.34,42588.72,42667.4,6606.185
2021-09-25 05:00:00+00:00,42667.41,42825.46,42374.57,42428.32,11058.053
2021-09-25 06:00:00+00:00,42428.31,42800.0,42410.31,42724.92,7503.848
2021-09-25 07:00:00+00:00,42724.92,42769.0,42172.0,42357.97,13037.725
2021-09-25 08:00:00+00:00,42350.1,42765.99,41630.26,42625.4,33637.657
2021-09-25 09:00:00+00:00,42625.39,42892.1,42435.55,42632.44,21408.401
2021-09-25 10:00:00+00:00,42632.45,42950.0,42577.9,42665.99,12003.58
2021-09-25 11:00:00+00:00,42665.99,42665.99,42213.51,42472.89,14811.456
2021-09-25 12:00:00+00:00,42472.89,42617.34,42276.0,42330.14,10756.754
2021-09-25 13:00:00+00:00,42330.0,42743.44,42223.0,42485.0,13218.231
2021-09-25 14:00:00+00:00,42485.01,42591.13,42145.18,42334.54,15532.306
2021-09-25 15:00:00+00:00,42334.55,42749.69,42214.63,42644.01,12726.047
2021-09-25 16:00:00+00:00,42644.01,42722.07,42340.0,42610.78,13748.674
2021-09-25 17:00:00+00:00,42610.79,42695.3,42502.49,42574.39,6058.644
2021-09-25 18:00:00+00:00,42574.39,42800.0,42409.41,42556.25,12883.586
2021-09-25 19:00:00+00:00,42556.25,42744.0,42480.21,42637.26,5310.76
2021-09-25 20:00:00+00:00,42637.02,42792.0,42506.63,42623.45,5696.073
2021-09-25 21:00:00+00:00,42623.44,42700.0,42356.0,42658.98,6945.184
2021-09-25 22:00:00+00:00,42658.98,42774.44,42558.4,42702.45,4809.946
2021-09-25 23:00:00+00:00,42705.07,42790.0,42556.42,42651.58,4967.337
2021-09-26 00:00:00+00:00,42646.84,42714.0,42278.56,42560.42,9912.577
2021-09-26 01:00:00+00:00,42561.0,42600.0,42093.53,42372.53,9569.995
2021-09-26 02:00:00+00:00,42373.71,42418.81,41885.82,42053.76,13370.526
2021-09-26 03:00:00+00:00,42053.75,42387.84,41904.04,42196.89,8303.698
2021-09-26 04:00:00+00:00,42196.88,42243.47,41832.93,42198.98,9875.069
